piece_index,canonical_composer,canonical_title,year,split,midi_filename,total_length_sec,segment_index,start_sec,end_sec,tempo_label,tempo_category_num
111,Domenico Scarlatti,"Sonata in D Minor, K. 1",2014,train,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--1.midi,139.01041666666666,1,0.0,139.01041666666666,fast,2
112,Domenico Scarlatti,"Sonata in D Minor, K. 141",2018,train,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--6.midi,194.76822916666663,1,0.0,194.76822916666663,fast,2
113,Domenico Scarlatti,"Sonata in D Minor, K. 141",2014,train,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_11_R1_2014_wav--2.midi,201.3919270833333,1,0.0,201.3919270833333,fast,2
114,Domenico Scarlatti,"Sonata in D Minor, K. 213",2018,test,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--5.midi,216.59244791666663,1,0.0,216.59244791666663,medium,1
115,Domenico Scarlatti,"Sonata in D Minor, K. 9",2014,test,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_11_R1_2014_wav--1.midi,218.81510416666663,1,0.0,218.81510416666663,medium,1
116,Domenico Scarlatti,"Sonata in D Minor, K. 9 L. 413",2008,test,2008/MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--1.midi,96.17057291666666,1,0.0,96.17057291666666,fast,2
117,Domenico Scarlatti,"Sonata in F Minor, K. 466",2017,test,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--1.midi,239.78541666666663,1,0.0,239.78541666666663,slow,0
118,Domenico Scarlatti,"Sonata in G Major, K. 146",2009,train,2009/MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_05_WAV.midi,143.47786458333331,1,0.0,143.47786458333331,fast,2
119,Domenico Scarlatti,"Sonata in G Major, K. 455",2017,train,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--2.midi,96.38645833333334,1,0.0,96.38645833333334,fast,2
120,Domenico Scarlatti,"Sonata, K239",2004,test,2004/MIDI-Unprocessed_XP_04_R1_2004_03-05_ORIG_MID--AUDIO_04_R1_2004_06_Track06_wav.midi,196.8375,1,0.0,196.8375,fast,2
121,Domenico Scarlatti,Two Sonatas,2006,test,2006/MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_02_Track02_wav.midi,374.9309895833333,1,0.0,374.9309895833333,fast,2
122,Edvard Grieg,"Lyric Piece in A Minor, “Waltz,” Op. 12 No. 2",2014,train,2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--1.midi,111.47526041666666,1,0.0,111.47526041666666,slow,0
123,Edvard Grieg,"Lyric Piece in E Minor, “Valse-Impromptu,” Op. 47 No.1",2014,train,2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--3.midi,189.64713541666663,1,0.0,189.64713541666663,fast,2
124,Edvard Grieg,"Lyric Piece in E Minor, “Waltz,” Op. 38 No. 7",2014,train,2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--2.midi,78.31380208333333,1,0.0,78.31380208333333,medium,1
125,Felix Mendelssohn,Etude in A Minor,2008,validation,2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,76.01692708333333,1,0.0,76.01692708333333,fast,2
126,Felix Mendelssohn,"Fantasy in F-sharp Minor, Op. 28 (Complete)",2017,test,2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--4.midi,662.7260416666667,1,0.0,662.7260416666667,fast,2
127,Felix Mendelssohn,"Rondo Capriccioso in E Minor, Op. 14",2013,validation,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,362.8372395833333,1,0.0,362.8372395833333,fast,2
128,Felix Mendelssohn,"Rondo Capriccioso in E Minor, Op. 14",2011,validation,2011/MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_15_Track15_wav.midi,359.45572916666663,1,0.0,359.45572916666663,fast,2
129,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_070_PIANO070_MID--AUDIO-split_07-08-17_Piano-e_1-02_wav--3.midi,725.8666666666667,1,0.0,725.8666666666667,fast,2
130,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--1.midi,670.440625,1,0.0,670.440625,fast,2
131,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_074_PIANO074_MID--AUDIO-split_07-08-17_Piano-e_2-04_wav--1.midi,715.1625,1,0.0,715.1625,fast,2
132,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--1.midi,624.4083333333333,1,0.0,624.4083333333333,fast,2
133,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--4.midi,633.0864583333333,1,0.0,633.0864583333333,fast,2
134,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--3.midi,641.7903645833333,1,0.0,641.7903645833333,fast,2
135,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--1.midi,650.9348958333333,1,0.0,650.9348958333333,fast,2
136,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--2.midi,723.2057291666666,1,0.0,723.2057291666666,fast,2
137,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_03_R2_2015_wav--2.midi,677.7041666666667,1,0.0,677.7041666666667,fast,2
138,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_07_R2_2015_wav--2.midi,669.6864583333333,1,0.0,669.6864583333333,fast,2
139,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_02_R3_2013_wav--1.midi,615.8138020833333,1,0.0,615.8138020833333,fast,2
140,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_11_R3_2013_wav--1.midi,666.421875,1,0.0,666.421875,fast,2
141,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--1.midi,614.52734375,1,0.0,614.52734375,fast,2
142,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--2.midi,643.4127604166666,1,0.0,643.4127604166666,fast,2
143,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_18_R3_2013_wav--3.midi,738.5859375,1,0.0,738.5859375,fast,2
144,Felix Mendelssohn,"Variations Serieuses, Op. 54",2011,train,2011/MIDI-Unprocessed_03_R3_2011_MID--AUDIO_R3-D1_04_Track04_wav.midi,655.7799479166666,1,0.0,655.7799479166666,fast,2
145,Felix Mendelssohn,"Variations Serieuses, Op. 54",2011,train,2011/MIDI-Unprocessed_04_R3_2011_MID--AUDIO_R3-D2_04_Track04_wav.midi,664.1940104166666,1,0.0,664.1940104166666,fast,2
146,Felix Mendelssohn,"Variations Serieuses, Op. 54",2011,train,2011/MIDI-Unprocessed_06_R3_2011_MID--AUDIO_R3-D3_02_Track02_wav.midi,646.4921875,1,0.0,646.4921875,fast,2
147,Felix Mendelssohn,"Variations Serieuses, Op. 54",2011,train,2011/MIDI-Unprocessed_23_R3_2011_MID--AUDIO_R3-D8_05_Track05_wav.midi,709.2486979166666,1,0.0,709.2486979166666,fast,2
148,Felix Mendelssohn,"Variations Seriouses, Op. 54",2011,train,2011/MIDI-Unprocessed_16_R3_2011_MID--AUDIO_R3-D5_02_Track02_wav.midi,669.421875,1,0.0,669.421875,fast,2
149,Felix Mendelssohn,"Variations serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_07_R3_2008_01-05_ORIG_MID--AUDIO_07_R3_2008_wav--2.midi,690.9817708333333,1,0.0,690.9817708333333,fast,2
150,Felix Mendelssohn,"Variations sérieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_06_R2_2015_wav--2.midi,623.7927083333333,1,0.0,623.7927083333333,fast,2
151,Felix Mendelssohn,"Variations sérieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_13_R2_2015_wav--1.midi,661.8614583333333,1,0.0,661.8614583333333,fast,2
152,Felix Mendelssohn,"Variations sérieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_15_R2_2015_wav--2.midi,710.9166666666666,1,0.0,710.9166666666666,fast,2
153,Felix Mendelssohn / Sergei Rachmaninoff,Scherzo,2006,train,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_06_Track06_wav.midi,268.6796875,1,0.0,268.6796875,fast,2
154,Felix Mendelssohn / Sergei Rachmaninoff,Scherzo from A Midsummer Night's Dream,2011,train,2011/MIDI-Unprocessed_03_R3_2011_MID--AUDIO_R3-D1_05_Track05_wav.midi,253.74479166666663,1,0.0,253.74479166666663,fast,2
155,Felix Mendelssohn / Sergei Rachmaninoff,"Scherzo from Mendelssohn's ""Midsummer Night's Dream""",2008,train,2008/MIDI-Unprocessed_08_R2_2008_01-04_ORIG_MID--AUDIO_08_R2_2008_wav--4.midi,262.55338541666663,1,0.0,262.55338541666663,fast,2
156,Franz Liszt,"""La Campanella""",2008,train,2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--3.midi,275.15885416666663,1,0.0,275.15885416666663,fast,2
157,Franz Liszt,"""La Campanella""",2008,train,2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--4.midi,267.4075520833333,1,0.0,267.4075520833333,fast,2
158,Franz Liszt,"""La Campanella""",2008,train,2008/MIDI-Unprocessed_18_R1_2008_01-04_ORIG_MID--AUDIO_18_R1_2008_wav--4.midi,269.87760416666663,1,0.0,269.87760416666663,fast,2
159,Franz Liszt,Annes de Pelerinage III: Le jeux d'eau a la Villa d'Este,2011,train,2011/MIDI-Unprocessed_17_R2_2011_MID--AUDIO_R2-D5_03_Track03_wav.midi,434.3828125,1,0.0,434.3828125,fast,2
160,Franz Liszt,"Après une lecture de Dante: Fantasia quasi Sonata, S.161, No. 7",2014,train,2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_09_R1_2014_wav--2.midi,1027.5078125,1,0.0,1027.5078125,fast,2
161,Franz Liszt,"Aprés une lecture de Dante: Fantasia quasi Sonata, S.161, No. 7",2014,train,2014/MIDI-UNPROCESSED_04-08-12_R3_2014_MID--AUDIO_04_R3_2014_wav--1.midi,997.4934895833331,1,0.0,997.4934895833331,fast,2
162,Franz Liszt,Au bord d'une source,2013,test,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--4.midi,221.50390625,1,0.0,221.50390625,fast,2
163,Franz Liszt,"Ballade No. 2 in B Minor, S 171",2013,train,2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_04_R2_2013_wav--3.midi,748.8854166666666,1,0.0,748.8854166666666,fast,2
164,Franz Liszt,"Ballade No. 2 in B Minor, S 171",2013,train,2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_15_R2_2013_wav--2.midi,748.1796875,1,0.0,748.1796875,medium,1
165,Franz Liszt,"Ballade No. 2 in B Minor, S. 171",2014,train,2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_22_R1_2014_wav--2.midi,858.4518229166666,1,0.0,858.4518229166666,medium,1
166,Franz Liszt,"Ballade No. 2 in B Minor, S. 171",2011,train,2011/MIDI-Unprocessed_16_R2_2011_MID--AUDIO_R2-D4_08_Track08_wav.midi,821.00390625,1,0.0,821.00390625,slow,0
167,Franz Liszt,"Concert Etude ""Gnomenreigen""",2008,test,2008/MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--3.midi,172.10026041666666,1,0.0,172.10026041666666,fast,2
168,Franz Liszt,"Concert Etude ""La Leggierezza""",2013,train,2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_12_R1_2013_wav--4.midi,303.80729166666663,1,0.0,303.80729166666663,fast,2
169,Franz Liszt,"Concert Etude ""Un Sospiro""",2008,train,2008/MIDI-Unprocessed_11_R2_2008_01-05_ORIG_MID--AUDIO_11_R2_2008_wav--5.midi,376.4479166666666,1,0.0,376.4479166666666,fast,2
170,Franz Liszt,"Concert Etude ""Waldesrauschen""",2008,test,2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--3.midi,220.0625,1,0.0,220.0625,fast,2
171,Franz Liszt,"Concert Etude ""Waldesrauschen""",2008,test,2008/MIDI-Unprocessed_17_R1_2008_01-04_ORIG_MID--AUDIO_17_R1_2008_wav--3.midi,236.25,1,0.0,236.25,fast,2
172,Franz Liszt,"Concert Etude No. 2 ""Gnomenreigen""",2013,test,2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--5.midi,161.78255208333331,1,0.0,161.78255208333331,fast,2
173,Franz Liszt,"Concert Etude No. 2 La Leggierezza, S. 144",2015,train,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_16_R1_2015_wav--3.midi,292.3677083333333,1,0.0,292.3677083333333,fast,2
174,Franz Liszt,"Concert Etude No. 2, ""Gnomenreigen"", S. 145/2",2011,test,2011/MIDI-Unprocessed_02_R1_2011_MID--AUDIO_R1-D1_10_Track10_wav.midi,155.9140625,1,0.0,155.9140625,fast,2
175,Franz Liszt,"Concert Etude No. 2, ""La Leggierezza"", S. 144/2",2011,train,2011/MIDI-Unprocessed_03_R1_2011_MID--AUDIO_R1-D1_18_Track18_wav.midi,272.25260416666663,1,0.0,272.25260416666663,fast,2
176,Franz Liszt,"Concert Etude No. 2, ""La Leggierezza"", S. 144/2",2011,train,2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_11_Track11_wav.midi,263.86328125,1,0.0,263.86328125,fast,2
177,Franz Liszt,"Concert Etude No. 2, “La leggierezza"", S. 144",2015,train,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--5.midi,274.55833333333334,1,0.0,274.55833333333334,fast,2
178,Franz Liszt,"Concert Etude No. 3 in D-flat Major, ""Un Sospiro"", S. 144/3",2011,train,2011/MIDI-Unprocessed_04_R3_2011_MID--AUDIO_R3-D2_03_Track03_wav.midi,354.25651041666663,1,0.0,354.25651041666663,fast,2
179,Franz Liszt,"Concert Etude No. 3 in D-flat Major, ""Un Sospiro"", S. 144/3",2011,train,2011/MIDI-Unprocessed_08_R1_2011_MID--AUDIO_R1-D3_10_Track10_wav.midi,377.6614583333333,1,0.0,377.6614583333333,fast,2
180,Franz Liszt,Dante Sonata,2004,train,2004/MIDI-Unprocessed_SMF_22_R1_2004_01-04_ORIG_MID--AUDIO_22_R1_2004_17_Track17_wav.midi,1005.078125,1,0.0,1005.078125,fast,2
181,Franz Liszt,Dante Sonata,2006,train,2006/MIDI-Unprocessed_09_R1_2006_01-04_ORIG_MID--AUDIO_09_R1_2006_02_Track02_wav.midi,1006.6484375,1,0.0,1006.6484375,fast,2
182,Franz Liszt,Dante Sonata,2006,train,2006/MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_05_Track05_wav.midi,913.1979166666666,1,0.0,913.1979166666666,fast,2
183,Franz Liszt,Dante Sonata,2009,train,2009/MIDI-Unprocessed_05_R1_2009_01-02_ORIG_MID--AUDIO_05_R1_2009_05_R1_2009_02_WAV.midi,901.3619791666666,1,0.0,901.3619791666666,fast,2
184,Franz Liszt,Dante Sonata,2009,train,2009/MIDI-Unprocessed_11_R1_2009_06-09_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_09_WAV.midi,985.41015625,1,0.0,985.41015625,fast,2
185,Franz Liszt,Funerailles,2006,validation,2006/MIDI-Unprocessed_09_R1_2006_01-04_ORIG_MID--AUDIO_09_R1_2006_01_Track01_wav.midi,697.625,1,0.0,697.625,slow,0
186,Franz Liszt,Funerailles,2008,validation,2008/MIDI-Unprocessed_15_R2_2008_01-04_ORIG_MID--AUDIO_15_R2_2008_wav--4.midi,629.9518229166666,1,0.0,629.9518229166666,slow,0
187,Franz Liszt,"Grandes Etudes de Paganini, S. 141",2018,train,2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_01_R1_2018_wav--3.midi,1611.828125,1,0.0,1611.828125,fast,2
188,Franz Liszt,"Grandes ètudes de Paganini No. 3 ""La Campanella"", S. 141",2015,train,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_01_R1_2015_wav--5.midi,262.88125,1,0.0,262.88125,fast,2
189,Franz Liszt,"Grandes ètudes de Paganini No. 3 ""La Campanella"", S. 141",2015,train,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--6.midi,278.99583333333334,1,0.0,278.99583333333334,fast,2
190,Franz Liszt,"Grandes ètudes de Paganini No. 3 La Campanella, S. 141",2015,train,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--5.midi,262.790625,1,0.0,262.790625,fast,2
191,Franz Liszt,"Grandes études de Paganini, No. 3 ""La campanella"", S.141/3",2017,train,2017/MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--3.midi,282.14479166666666,1,0.0,282.14479166666666,fast,2
192,Franz Liszt,"Grandes études de Paganini, No. 3 ""La campanella"", S.141/3",2017,train,2017/MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--3.midi,264.7895833333333,1,0.0,264.7895833333333,fast,2
193,Franz Liszt,"Grandes études de Paganini, No. 3 ""La campanella"", S.141/3",2017,train,2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--4.midi,285.4458333333333,1,0.0,285.4458333333333,fast,2
194,Franz Liszt,Hungarian Rhapsody,2009,validation,2009/MIDI-Unprocessed_12_R1_2009_03-05_ORIG_MID--AUDIO_12_R1_2009_12_R1_2009_05_WAV.midi,610.0807291666666,1,0.0,610.0807291666666,medium,1
195,Franz Liszt,"Hungarian Rhapsody No. 10 in E-flat Major, S. 244/10",2015,train,2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--5.midi,335.40208333333334,1,0.0,335.40208333333334,fast,2
196,Franz Liszt,"Hungarian Rhapsody No. 10, S. 244/10",2011,train,2011/MIDI-Unprocessed_23_R2_2011_MID--AUDIO_R2-D6_04_Track04_wav.midi,334.74869791666663,1,0.0,334.74869791666663,fast,2
197,Franz Liszt,"Hungarian Rhapsody No. 12, S. 244/12",2011,validation,2011/MIDI-Unprocessed_03_R1_2011_MID--AUDIO_R1-D1_19_Track19_wav.midi,566.51171875,1,0.0,566.51171875,fast,2
198,Franz Liszt,Hungarian Rhapsody No. 13 (arr. Volodos),2013,validation,2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_14_R2_2013_wav--4.midi,421.8815104166666,1,0.0,421.8815104166666,fast,2
199,Franz Liszt,"Hungarian Rhapsody No. 13, S. 244/13",2011,validation,2011/MIDI-Unprocessed_10_R1_2011_MID--AUDIO_R1-D4_05_Track05_wav.midi,507.4427083333333,1,0.0,507.4427083333333,medium,1
200,Franz Liszt,Hungarian Rhapsody No. 15 in A Minor,2013,validation,2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_02_R2_2013_wav--5.midi,313.9739583333333,1,0.0,313.9739583333333,fast,2
201,Franz Liszt,"Hungarian Rhapsody No. 2 in C-sharp Minor, S. 244/2",2015,validation,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--4.midi,539.978125,1,0.0,539.978125,fast,2
202,Franz Liszt,"Hungarian Rhapsody No. 6, S.244/6",2017,train,2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--4.midi,441.9177083333333,1,0.0,441.9177083333333,fast,2
203,Franz Liszt,"Hungarian Rhapsody No. 6, S.244/6",2017,train,2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--4.midi,387.85833333333335,1,0.0,387.85833333333335,fast,2
204,Franz Liszt,Hungarian Rhapsody No. 9,2008,test,2008/MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--4.midi,634.7864583333333,1,0.0,634.7864583333333,fast,2
205,Franz Liszt,"Hungarian Rhapsody No. 9 in E-flat Major, S. 244",2015,test,2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_13_R2_2015_wav--4.midi,647.134375,1,0.0,647.134375,fast,2
206,Franz Liszt,"Hungarian Rhapsody, No. 12",2004,validation,2004/MIDI-Unprocessed_XP_11_R1_2004_03-04_ORIG_MID--AUDIO_11_R1_2004_04_Track04_wav.midi,569.5770833333333,1,0.0,569.5770833333333,fast,2
207,Franz Liszt,Mephisto Waltz,2006,train,2006/MIDI-Unprocessed_02_R1_2006_01-04_ORIG_MID--AUDIO_02_R1_2006_03_Track03_wav.midi,670.7291666666666,1,0.0,670.7291666666666,fast,2
208,Franz Liszt,Mephisto Waltz No. 1,2004,train,2004/MIDI-Unprocessed_SMF_05_R1_2004_02-03_ORIG_MID--AUDIO_05_R1_2004_06_Track06_wav.midi,621.571875,1,0.0,621.571875,fast,2
209,Franz Liszt,Mephisto Waltz No. 1,2004,train,2004/MIDI-Unprocessed_SMF_12_01_2004_01-05_ORIG_MID--AUDIO_12_R1_2004_10_Track10_wav.midi,685.5885416666666,1,0.0,685.5885416666666,fast,2
210,Franz Liszt,Mephisto Waltz No. 1,2009,train,2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_03_WAV.midi,641.6848958333333,1,0.0,641.6848958333333,fast,2
211,Franz Liszt,Mephisto Waltz No. 1,2013,train,2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_11_R2_2013_wav--3.midi,662.2747395833333,1,0.0,662.2747395833333,fast,2
212,Franz Liszt,"Mephisto Waltz No. 1, S.514",2014,train,2014/MIDI-UNPROCESSED_04-08-12_R3_2014_MID--AUDIO_04_R3_2014_wav--2.midi,677.0104166666666,1,0.0,677.0104166666666,fast,2
213,Franz Liszt,"Mephisto Waltz No. 1, S.514",2014,train,2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--4.midi,684.0416666666666,1,0.0,684.0416666666666,fast,2
214,Franz Liszt,Mephisto-Waltz No. 1,2008,train,2008/MIDI-Unprocessed_03_R2_2008_01-03_ORIG_MID--AUDIO_03_R2_2008_wav--3.midi,637.625,1,0.0,637.625,fast,2
215,Franz Liszt,"Paganini Etude No. 3, S. 141/3 ""La Campanella""",2013,train,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_02_R1_2013_wav--5.midi,255.1953125,1,0.0,255.1953125,fast,2
216,Franz Liszt,"Paganini Etude No. 3, S. 141/3 ""La Campanella""",2013,train,2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_09_R1_2013_wav--2.midi,275.8567708333333,1,0.0,275.8567708333333,fast,2
217,Franz Liszt,"Paraphrase de concert sur Rigoletto, S.434",2017,train,2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--4.midi,421.5885416666667,1,0.0,421.5885416666667,fast,2
218,Franz Liszt,Polonaise in E Major,2008,train,2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--4.midi,468.625,1,0.0,468.625,fast,2
219,Franz Liszt,Rem. of Don Juan,2006,test,2006/MIDI-Unprocessed_07_R1_2006_01-04_ORIG_MID--AUDIO_07_R1_2006_04_Track04_wav.midi,995.7669270833331,1,0.0,995.7669270833331,fast,2
220,Franz Liszt,Rhapsodie Espagnole,2008,train,2008/MIDI-Unprocessed_04_R2_2008_01-04_ORIG_MID--AUDIO_04_R2_2008_wav--4.midi,797.0364583333333,1,0.0,797.0364583333333,fast,2
221,Franz Liszt,Rhapsodie Espagnole,2008,train,2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--2.midi,751.1223958333333,1,0.0,751.1223958333333,fast,2
222,Franz Liszt,Rhapsodie Espagnole S.254,2011,train,2011/MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_06_Track06_wav.midi,776.25390625,1,0.0,776.25390625,fast,2
223,Franz Liszt,"Rhapsodie Espagnole, S. 254",2018,train,2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_02_R1_2018_wav--2.midi,795.1184895833333,1,0.0,795.1184895833333,fast,2
224,Franz Liszt,"Rhapsodie Espagnole, S. 254",2015,train,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_08_R1_2015_wav--4.midi,784.8020833333334,1,0.0,784.8020833333334,fast,2
225,Franz Liszt,"Rhapsodie Espagnole, S. 254",2013,train,2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_17_R2_2013_wav--3.midi,745.6354166666666,1,0.0,745.6354166666666,fast,2
226,Franz Liszt,"Rhapsodie Espagnole, S. 254",2013,train,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_12_R3_2013_wav--4.midi,772.9075520833333,1,0.0,772.9075520833333,fast,2
227,Franz Liszt,"Rhapsodie Espagnole, S.254",2014,train,2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_17_R1_2014_wav--2.midi,794.9973958333333,1,0.0,794.9973958333333,fast,2
228,Franz Liszt,Rhapsody Esp.,2006,train,2006/MIDI-Unprocessed_04_R1_2006_01-04_ORIG_MID--AUDIO_04_R1_2006_03_Track03_wav.midi,773.3138020833333,1,0.0,773.3138020833333,fast,2
229,Franz Liszt,Rhapsody Esp.,2006,train,2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_04_Track04_wav.midi,757.3841145833333,1,0.0,757.3841145833333,fast,2
